id,text,target_entity,aspect,sentiment
1803,"The London borough of LOCATION1 ( pronunciation ( helpinfo ) ) is a London borough of LOCATION2 , England and forms part of Outer London and is one of the 32 London Boroughs ( plus the London ) which forms part of Greater London",LOCATION2,general,None
1803,"The London borough of LOCATION1 ( pronunciation ( helpinfo ) ) is a London borough of LOCATION2 , England and forms part of Outer London and is one of the 32 London Boroughs ( plus the London ) which forms part of Greater London",LOCATION2,price,None
1803,"The London borough of LOCATION1 ( pronunciation ( helpinfo ) ) is a London borough of LOCATION2 , England and forms part of Outer London and is one of the 32 London Boroughs ( plus the London ) which forms part of Greater London",LOCATION1,transit-location,None
1804,You will like LOCATION1 very much,LOCATION1,safety,None
1804,You will like LOCATION1 very much,LOCATION1,price,None
1804,You will like LOCATION1 very much,LOCATION1,general,Positive
1804,You will like LOCATION1 very much,LOCATION1,transit-location,None
1805,Take a walk South to LOCATION1,LOCATION1,transit-location,None
1805,Take a walk South to LOCATION1,LOCATION1,safety,None
1805,Take a walk South to LOCATION1,LOCATION1,price,None
1805,Take a walk South to LOCATION1,LOCATION1,general,None
1806,LOCATION1 would be okay,LOCATION1,safety,None
1806,LOCATION1 would be okay,LOCATION1,price,None
1806,LOCATION1 would be okay,LOCATION1,general,Positive
1806,LOCATION1 would be okay,LOCATION1,transit-location,None
1808,"You can't really get more life, art and excitement than LOCATION1 but it might be a bit pricey for you",LOCATION1,price,Negative
1808,"You can't really get more life, art and excitement than LOCATION1 but it might be a bit pricey for you",LOCATION1,general,Positive
1808,"You can't really get more life, art and excitement than LOCATION1 but it might be a bit pricey for you",LOCATION1,safety,None
1808,"You can't really get more life, art and excitement than LOCATION1 but it might be a bit pricey for you",LOCATION1,transit-location,None
1809,The LOCATION1 is very nice these days a probably the most desirable place in London,LOCATION1,general,Positive
1809,The LOCATION1 is very nice these days a probably the most desirable place in London,LOCATION1,price,None
1809,The LOCATION1 is very nice these days a probably the most desirable place in London,LOCATION1,transit-location,None
1809,The LOCATION1 is very nice these days a probably the most desirable place in London,LOCATION1,safety,None
181,If you have time walk along the LOCATION2 under LOCATION1 Bridge to see Shakespeare's Globe,LOCATION1,transit-location,None
181,If you have time walk along the LOCATION2 under LOCATION1 Bridge to see Shakespeare's Globe,LOCATION2,general,None
181,If you have time walk along the LOCATION2 under LOCATION1 Bridge to see Shakespeare's Globe,LOCATION1,general,None
181,If you have time walk along the LOCATION2 under LOCATION1 Bridge to see Shakespeare's Globe,LOCATION1,price,None
181,If you have time walk along the LOCATION2 under LOCATION1 Bridge to see Shakespeare's Globe,LOCATION2,transit-location,None
181,If you have time walk along the LOCATION2 under LOCATION1 Bridge to see Shakespeare's Globe,LOCATION2,safety,None
181,If you have time walk along the LOCATION2 under LOCATION1 Bridge to see Shakespeare's Globe,LOCATION1,safety,None
181,If you have time walk along the LOCATION2 under LOCATION1 Bridge to see Shakespeare's Globe,LOCATION2,price,None
1810,Look into LOCATION1 as well,LOCATION1,general,Positive
1810,Look into LOCATION1 as well,LOCATION1,price,None
1810,Look into LOCATION1 as well,LOCATION1,transit-location,None
1810,Look into LOCATION1 as well,LOCATION1,safety,None
1811,"I'd recommend LOCATION1 - you should be able to get, a least, a reasonably sized studio, or one-bedroom flat for that price around there",LOCATION1,price,None
1811,"I'd recommend LOCATION1 - you should be able to get, a least, a reasonably sized studio, or one-bedroom flat for that price around there",LOCATION1,general,Positive
1811,"I'd recommend LOCATION1 - you should be able to get, a least, a reasonably sized studio, or one-bedroom flat for that price around there",LOCATION1,safety,None
1811,"I'd recommend LOCATION1 - you should be able to get, a least, a reasonably sized studio, or one-bedroom flat for that price around there",LOCATION1,transit-location,None
1812,LOCATION1 has a vibrant Indian community Maximum indians are living there You do n't want much do you,LOCATION1,general,None
1812,LOCATION1 has a vibrant Indian community Maximum indians are living there You do n't want much do you,LOCATION1,transit-location,None
1812,LOCATION1 has a vibrant Indian community Maximum indians are living there You do n't want much do you,LOCATION1,price,None
1812,LOCATION1 has a vibrant Indian community Maximum indians are living there You do n't want much do you,LOCATION1,safety,None
1813,"LOCATION1 has a major railway station and great access to central London, A short stroll over lambeth Bridge",LOCATION1,transit-location,Positive
1813,"LOCATION1 has a major railway station and great access to central London, A short stroll over lambeth Bridge",LOCATION1,general,None
1813,"LOCATION1 has a major railway station and great access to central London, A short stroll over lambeth Bridge",LOCATION1,price,None
1813,"LOCATION1 has a major railway station and great access to central London, A short stroll over lambeth Bridge",LOCATION1,safety,None
1814,"LOCATION1 is great - theatres, cinema, great shops on gabriel's wharf",LOCATION1,safety,None
1814,"LOCATION1 is great - theatres, cinema, great shops on gabriel's wharf",LOCATION1,price,None
1814,"LOCATION1 is great - theatres, cinema, great shops on gabriel's wharf",LOCATION1,transit-location,None
1814,"LOCATION1 is great - theatres, cinema, great shops on gabriel's wharf",LOCATION1,general,Positive
1815,"Kitty, Tadgh, Patrick and Alice all moved to the LOCATION2 and LOCATION1 areas of London",LOCATION1,price,None
1815,"Kitty, Tadgh, Patrick and Alice all moved to the LOCATION2 and LOCATION1 areas of London",LOCATION2,general,None
1815,"Kitty, Tadgh, Patrick and Alice all moved to the LOCATION2 and LOCATION1 areas of London",LOCATION1,transit-location,None
1815,"Kitty, Tadgh, Patrick and Alice all moved to the LOCATION2 and LOCATION1 areas of London",LOCATION2,safety,None
1815,"Kitty, Tadgh, Patrick and Alice all moved to the LOCATION2 and LOCATION1 areas of London",LOCATION1,safety,None
1815,"Kitty, Tadgh, Patrick and Alice all moved to the LOCATION2 and LOCATION1 areas of London",LOCATION1,general,None
1815,"Kitty, Tadgh, Patrick and Alice all moved to the LOCATION2 and LOCATION1 areas of London",LOCATION2,transit-location,None
1815,"Kitty, Tadgh, Patrick and Alice all moved to the LOCATION2 and LOCATION1 areas of London",LOCATION2,price,None
1816,There are many bus routes in LOCATION1 and an overground railway,LOCATION1,price,None
1816,There are many bus routes in LOCATION1 and an overground railway,LOCATION1,safety,None
1816,There are many bus routes in LOCATION1 and an overground railway,LOCATION1,general,None
1816,There are many bus routes in LOCATION1 and an overground railway,LOCATION1,transit-location,Positive
1817,"It works LOCATION1 has great bars , shops , cafes , restaurants etc and is a really easy commute to most places in Central London",LOCATION1,transit-location,Positive
1817,"It works LOCATION1 has great bars , shops , cafes , restaurants etc and is a really easy commute to most places in Central London",LOCATION1,safety,None
1817,"It works LOCATION1 has great bars , shops , cafes , restaurants etc and is a really easy commute to most places in Central London",LOCATION1,general,None
1817,"It works LOCATION1 has great bars , shops , cafes , restaurants etc and is a really easy commute to most places in Central London",LOCATION1,price,None
1818,"I am sure you will enjoy living in LOCATION1, I have lived here most of my adult life and think it's a great place  The borough of LOCATION1 is  overall a nice, friendly area",LOCATION1,general,Positive
1818,"I am sure you will enjoy living in LOCATION1, I have lived here most of my adult life and think it's a great place  The borough of LOCATION1 is  overall a nice, friendly area",LOCATION1,price,None
1818,"I am sure you will enjoy living in LOCATION1, I have lived here most of my adult life and think it's a great place  The borough of LOCATION1 is  overall a nice, friendly area",LOCATION1,transit-location,None
1818,"I am sure you will enjoy living in LOCATION1, I have lived here most of my adult life and think it's a great place  The borough of LOCATION1 is  overall a nice, friendly area",LOCATION1,safety,None
1819,"Yes, LOCATION1 contains many areas that are similar to LOCATION2",LOCATION1,safety,None
1819,"Yes, LOCATION1 contains many areas that are similar to LOCATION2",LOCATION1,general,None
1819,"Yes, LOCATION1 contains many areas that are similar to LOCATION2",LOCATION1,transit-location,None
1819,"Yes, LOCATION1 contains many areas that are similar to LOCATION2",LOCATION2,price,None
1819,"Yes, LOCATION1 contains many areas that are similar to LOCATION2",LOCATION2,safety,None
1819,"Yes, LOCATION1 contains many areas that are similar to LOCATION2",LOCATION2,transit-location,None
1819,"Yes, LOCATION1 contains many areas that are similar to LOCATION2",LOCATION1,price,None
1819,"Yes, LOCATION1 contains many areas that are similar to LOCATION2",LOCATION2,general,None
182,My brother moved to LOCATION1 which is rapidly going the same way,LOCATION1,general,None
182,My brother moved to LOCATION1 which is rapidly going the same way,LOCATION1,safety,None
182,My brother moved to LOCATION1 which is rapidly going the same way,LOCATION1,price,None
182,My brother moved to LOCATION1 which is rapidly going the same way,LOCATION1,transit-location,None
1820,LOCATION1 is close and cheap and LOCATION1 or westminister south side,LOCATION1,price,Positive
